time,left_force_x,left_force_y,left_force_z,left_torque_x,left_torque_y,left_torque_z,right_force_x,right_force_y,right_force_z,right_torque_x,right_torque_y,right_torque_z
10.23999977,-36.07835007,7.01495075,366.51855469,-37.17502975,-6.31661987,-2.23298287,34.37285995,-10.45485497,391.66781616,-28.19050217,49.76102066,7.18569851
10.25,-36.87306976,7.9824872,365.53607178,-36.98685455,-6.31698227,-2.43552184,33.65753555,-10.89892387,392.12420654,-28.09440994,49.86014938,7.25630903
10.26000023,-36.09561539,7.47131824,365.47360229,-36.98685455,-6.31698227,-2.23220873,34.55155945,-9.94529343,392.62164307,-28.18992233,49.76008606,7.08775377
10.2699995,-35.32536697,8.20222378,364.90631104,-37.08065033,-6.21808243,-2.42901015,34.31313705,-10.18385887,392.63476563,-28.18992233,49.76008606,7.027565
10.27999973,-36.83098984,8.31889439,364.88818359,-36.89361191,-6.21878433,-2.45770669,34.11714554,-9.55449772,392.55639648,-28.18833542,49.95773697,6.72067499
10.28999996,-35.96548843,7.60652685,365.06323242,-36.89361191,-6.21878433,-2.03678727,34.43216324,-10.91705227,393.70181274,-28.3777771,49.95526505,6.93587875
10.30000019,-35.81421661,7.32279491,365.45367432,-36.98854065,-6.12022781,-2.3287065,34.91622162,-10.20083046,393.19064331,-28.28384781,49.85767365,6.98507547
10.30999947,-37.47082138,7.37711525,365.44824219,-36.98854065,-6.12022781,-2.36863208,33.48373795,-10.10262489,393.20370483,-28.09224319,50.05686569,7.38426542
10.31999969,-37.22560883,7.73887157,364.88223267,-36.89361191,-6.21878433,-2.33409142,35.43948364,-10.57624626,393.19421387,-28.28226471,50.05532837,6.96222973
10.32999992,-36.43252563,7.44505453,364.20657349,-36.80036926,-6.12059021,-2.32736039,34.82047653,-10.73201084,393.76165771,-28.18617249,50.15445709,7.0365696
10.34000015,-36.71866989,7.18767691,365.02346802,-36.70402908,-6.02132416,-2.53295588,33.30200195,-11.00904083,394.22195435,-28.28168488,50.05439377,6.86557865
10.34999943,-35.69060135,7.0469799,364.39703369,-36.61078644,-5.92313004,-2.30056643,33.41563416,-10.40802193,394.80630493,-28.37561035,50.15198135,7.06083012
10.35999966,-37.19592285,7.09881306,363.79907227,-36.51754379,-5.82493591,-2.10455489,34.05825806,-11.03511047,395.31365967,-28.46953583,50.24957275,6.93153238
10.36999989,-35.69116592,6.32498932,363.78335571,-36.51585388,-6.02168655,-2.0379231,34.19029999,-10.81485653,395.81231689,-28.5634613,50.34716034,6.76993179
10.38000011,-37.9809227,8.11035061,363.3192749,-36.42261124,-5.92349243,-2.10614753,34.4709053,-10.64184475,396.36907959,-28.46736908,50.44628906,6.93566608
10.38999939,-36.68717957,7.99871731,361.74584961,-36.1411972,-5.82566071,-2.22806907,33.97422028,-10.49640083,396.40447998,-28.46736908,50.44628906,6.83611584
10.39999962,-37.69692993,8.76560783,361.63198853,-35.9541626,-5.82636261,-2.09688163,33.37678909,-10.20794868,396.79046631,-28.56129456,50.54388046,7.2562747
10.40999985,-36.94036865,7.94091225,360.23095703,-35.85977936,-5.72782516,-2.62907171,33.58182907,-11.85280418,397.37518311,-28.46520233,50.64300537,7.10111284
10.42000008,-36.55017471,9.07219887,359.58831787,-35.7665329,-5.62963104,-1.96135056,33.84413528,-10.72921562,396.88092041,-28.56129456,50.54388046,6.92364836
10.42999935,-35.78430557,7.49845934,358.62390137,-35.57836151,-5.62999344,-2.35941744,34.34306335,-10.35632896,397.96954346,-28.56071091,50.54294586,6.76883793
10.43999958,-37.07281494,8.17957878,358.59976196,-35.57836151,-5.62999344,-2.33337092,34.2371788,-10.11053467,397.44943237,-28.46520233,50.64300537,6.92641497
10.44999981,-35.92456436,8.37957191,359.1473999,-35.48456573,-5.72889328,-2.15993214,32.96504974,-9.98332214,398.3421936,-28.6546402,50.64053345,7.22292709
10.46000004,-37.31892014,8.10091019,358.62704468,-35.57836151,-5.62999344,-2.10597539,32.96881104,-10.29703426,398.29721069,-28.6546402,50.64053345,7.11093426
10.46999931,-36.66633224,8.86816025,358.07177734,-35.48511505,-5.53179932,-2.42241693,34.25931549,-10.59557438,398.92120361,-28.74856567,50.73812103,6.99689817
10.47999954,-37.06364441,8.65483475,356.93365479,-35.29525375,-5.72891235,-2.19591117,33.75183868,-10.83019924,398.86581421,-28.74856567,50.73812103,6.7903409
10.48999977,-36.65008545,8.7716465,357.46569824,-35.20059967,-5.43289375,-2.1916151,34.65169907,-9.63119984,398.9442749,-28.55696487,50.93731308,7.09258318
10.5,-36.15884399,7.70887899,356.48391724,-35.01242828,-5.43325615,-2.32699132,33.81702805,-10.95966148,399.49810791,-28.65247726,50.83724976,7.46269035
10.51000023,-37.04046631,9.12612534,356.46203613,-35.01242828,-5.43325615,-2.05839801,34.35509491,-10.87145138,399.46325684,-28.65247726,50.83724976,6.96993685
10.5199995,-37.31684494,9.45734501,355.42700195,-34.82425308,-5.43361855,-2.16089201,33.23777771,-9.97599411,399.9881897,-28.74640274,50.93483734,6.96940041
10.52999973,-36.66815948,9.19896507,356.42089844,-34.82539368,-5.43395996,-2.12393236,33.87850571,-10.12241077,400.60003662,-28.65031052,51.03396606,6.7803154
10.53999996,-35.39300919,8.532897,355.46444702,-34.63722229,-5.43432426,-2.15861464,33.6227684,-10.31891346,400.5770874,-28.65031052,51.03396606,6.96616936
10.55000019,-36.57351685,8.93353653,356.60345459,-34.82539368,-5.43395996,-2.23018885,34.39341736,-9.49158287,401.02749634,-28.74423599,51.13155746,7.05760431
10.55999947,-36.9344902,9.68630028,355.96185303,-34.73046112,-5.53251839,-2.12287188,33.94259644,-9.80528831,401.50152588,-28.83816147,51.22914505,7.16231394
10.56999969,-35.90526581,9.88982773,355.49725342,-34.63722229,-5.43432426,-2.31931877,33.2877655,-9.82265854,402.05343628,-28.93209076,51.32673645,7.06115437
10.57999992,-36.80997849,9.04359245,355.5378418,-34.63722229,-5.43432426,-2.32712317,33.55967331,-10.87091064,402.48571777,-29.02760124,51.22667313,7.10218096
10.59000015,-35.90250778,9.6697464,355.5401001,-34.63722229,-5.43432426,-2.05659342,34.14671707,-10.69154739,404.20269775,-28.93161774,51.3238678,7.14409733
10.59999943,-36.55397797,9.53106117,353.92706299,-34.54283524,-5.33578682,-2.19449162,33.79529953,-9.535326,403.05291748,-29.12152672,51.32426071,7.24705315
10.60999966,-36.29034042,8.53043938,354.43450928,-34.44904327,-5.43468666,-2.19482636,33.79211044,-10.7437458,403.7300415,-29.02543449,51.42338943,7.00784779
10.61999989,-36.4226265,9.63962555,353.93463135,-34.54283524,-5.33578682,-2.12433362,34.05068207,-11.00343704,404.19500732,-29.11935997,51.52098083,7.27043772
10.63000011,-36.0418396,8.7352829,354.46914673,-34.44904327,-5.43468666,-2.25578117,33.17372513,-11.08600616,403.65350342,-29.21545219,51.42185211,7.27062559
10.63999939,-36.03964615,9.4043932,354.53070068,-34.44904327,-5.43468666,-1.95974791,34.06452942,-10.9799118,404.19128418,-29.11935997,51.52098083,7.14448071
10.64999962,-35.6748848,9.96883965,353.90652466,-34.35411453,-5.53324318,-2.15343547,33.69327545,-10.48439789,404.16497803,-29.11935997,51.52098083,7.04337549
10.65999985,-35.67082977,9.62457561,354.08340454,-34.54283524,-5.33578682,-2.19332981,34.25199127,-9.64741325,404.04367065,-29.11935997,51.52098083,6.93588686
10.67000008,-37.04413223,9.17544842,353.32489014,-34.44790649,-5.43434334,-2.22551131,33.89300537,-9.97446632,404.64099121,-29.21328545,51.61856842,6.80886555
10.67999935,-36.96336746,9.41166782,353.94790649,-34.35411453,-5.53324318,-2.06737733,33.59903717,-10.22153854,405.20541382,-29.30721474,51.71615982,7.19690228
10.68999958,-36.4379425,9.04479885,354.50933838,-34.44904327,-5.43468666,-2.03274322,33.95244217,-10.95150948,406.77404785,-29.40055847,51.81281281,7.30803204
10.69999981,-36.28441238,9.76831913,352.71539307,-34.54424667,-5.53360939,-1.92166209,34.09569168,-10.60864258,406.74185181,-29.39897346,52.01046753,7.36093616
10.71000004,-35.65303421,8.96584129,354.04385376,-34.73242188,-5.53324699,-2.68238378,34.11357117,-10.94087791,407.79605103,-29.58840942,52.00799179,7.2063036
10.71999931,-35.80570984,9.16932678,354.89984131,-34.73187256,-5.73034096,-1.89355457,34.47521591,-10.50095177,406.88275146,-29.58899117,52.00892639,7.25271273
10.72999954,-36.4333725,9.92800713,353.88317871,-34.73242188,-5.53324699,-2.12805653,34.26524734,-10.33577347,407.31628418,-29.49289894,52.10805511,7.27748156
10.73999977,-35.57075882,9.1143837,354.01861572,-34.73073196,-5.72999763,-2.2914269,35.12201309,-10.35627556,407.30743408,-29.49448395,51.91040421,7.04093838
10.75,-35.94181824,8.92917061,353.48043823,-34.82875824,-5.63251495,-1.80365574,33.23865128,-10.31472206,406.74353027,-29.59057617,51.81127548,7.07599735
10.76000023,-36.2957077,8.84972668,354.34436035,-34.82566071,-5.63144112,-1.93094075,33.70320511,-10.45201683,406.31887817,-29.4966507,51.71368408,7.10752249
10.7699995,-35.40768433,9.53060818,354.01013184,-34.9220047,-5.73070908,-2.08783841,33.72726822,-10.57686996,406.74819946,-29.59057617,51.81127548,7.13359356
10.77999973,-36.42611313,9.54314327,353.85662842,-34.9220047,-5.73070908,-2.02355623,35.01177216,-10.79630661,406.77865601,-29.59057617,51.81127548,7.14564276
10.78999996,-36.55506134,8.86792564,353.88684082,-34.9220047,-5.73070908,-1.73388243,34.22310638,-10.31925392,407.36395264,-29.68450165,51.90886307,7.61269426
10.80000019,-35.43610764,8.49620056,352.97665405,-34.92341614,-5.92853355,-2.22648025,34.09705353,-9.97695732,406.17391968,-29.6866684,51.71214676,7.26982975
10.80999947,-36.01701355,8.0827713,352.8711853,-34.92086411,-5.73036575,-2.12526441,32.8304863,-10.53260994,406.68704224,-29.59057617,51.81127548,7.29641008
10.81999969,-35.79709625,8.64096642,353.01293945,-34.92086411,-5.73036575,-2.42383742,34.15099716,-10.44816017,405.67071533,-29.59115791,51.81221008,7.06763315
10.82999992,-35.40821457,8.38118553,352.3973999,-35.01720428,-5.82963181,-2.25583029,34.16666794,-10.58467484,405.27734375,-29.68655968,51.714077,7.26678419
10.84000015,-35.78884506,8.34848022,352.83154297,-35.11045074,-5.92782784,-1.996804,34.13598633,-10.19816017,405.73770142,-29.59115791,51.81221008,7.20706463
10.84999943,-35.79242325,8.0392704,353.41595459,-35.20537949,-5.82927132,-2.45925879,33.34043884,-9.96132851,406.21307373,-29.8766861,51.71060944,7.12945795
10.85999966,-35.80478287,9.35172462,353.89581299,-35.29693604,-6.12421608,-1.98933065,32.57086563,-10.31810379,406.74072266,-29.78059387,51.80973434,7.02975988
10.86999989,-35.40681458,7.67815113,353.45751953,-35.58200073,-6.02602577,-2.52152562,33.64854431,-8.85173416,406.16473389,-29.87441063,51.90925598,7.36003351
10.88000011,-35.01708603,8.36304665,353.48373413,-35.58200073,-6.02602577,-1.92402816,33.34005356,-10.56388092,406.72570801,-29.78059387,51.80973434,7.23858261
10.88999939,-35.55361557,7.44933796,352.93731689,-35.48706818,-6.12458229,-2.49607229,33.86461258,-9.84625244,406.19943237,-29.8766861,51.71060944,7.37157393
10.89999962,-36.04981613,7.39316845,353.42456055,-35.76903534,-6.02532387,-2.33129072,33.49888229,-9.83346367,405.65945435,-29.97050285,51.81013107,7.20161867
10.90999985,-36.0412674,9.32837296,353.42120361,-35.58200073,-6.02602577,-2.31877828,34.01678848,-9.65042496,405.67529297,-29.97050285,51.81013107,7.35730791
10.92000008,-35.40826416,8.22681618,353.33114624,-35.77158356,-6.22348976,-2.25647283,33.11229706,-10.14513206,405.18334961,-30.06659317,51.71100235,7.39354515
10.92999935,-35.53062057,8.5904417,352.31854248,-35.77044678,-6.22314644,-2.18439031,33.11215973,-10.41446304,405.77703857,-30.16051865,51.80858994,6.95572186
10.93999958,-34.75876617,7.71456146,352.87200928,-35.86537552,-6.12458992,-2.4205637,32.47928619,-10.383255,405.71499634,-30.16051865,51.80858994,7.43065643
10.94999981,-34.91147995,8.21216583,352.98632813,-35.86537552,-6.12458992,-2.39271522,34.3513298,-11.00208473,406.2840271,-30.25444794,51.90618134,7.43295288
10.96000004,-35.55887604,6.98384476,352.52197266,-35.77044678,-6.22314644,-2.36531949,33.36351776,-10.75947762,405.76751709,-30.5382843,52.00416565,7.30365801
10.96999931,-33.94104004,8.29377747,352.72003174,-35.77044678,-6.22314644,-2.29670382,33.19356155,-11.47129631,406.21759033,-30.63379669,51.90410233,7.66258526
10.97999954,-35.15716934,7.47570133,350.82989502,-35.86733627,-6.12531853,-1.99790359,33.50783539,-10.97015572,406.74169922,-30.53997803,51.80458069,6.93353558
10.98999977,-35.38710785,7.71883297,351.27648926,-35.77354431,-6.22421837,-2.19014788,34.11587524,-11.09910774,407.34210205,-30.6339035,51.90216827,7.20384264
11,-34.64464569,8.32907009,351.33862305,-35.96057892,-6.22351265,-2.22089863,34.02403641,-11.21965408,406.79840088,-30.53839111,52.0022316,7.47539949
11.01000023,-35.79354477,7.71301079,351.45214844,-35.96057892,-6.22351265,-2.62466168,33.36886597,-10.95405769,406.2456665,-30.82381439,51.902565,7.30712175
11.0199995,-36.16433716,7.65952444,352.31723022,-36.14875031,-6.22315025,-2.2942965,33.50814438,-11.44844723,406.83917236,-30.91773987,52.00015259,7.01762867
11.02999973,-35.40034485,6.77562809,352.37036133,-36.14875031,-6.22315025,-2.32999039,33.4155159,-10.11569214,407.24414063,-30.82164764,52.09928131,6.74469709
11.03999996,-35.68735504,7.37252522,352.0012207,-36.05382156,-6.32170677,-2.43129444,33.76586914,-11.42148495,407.20953369,-30.8239212,51.90062714,7.26491451
11.05000019,-35.80607224,8.26428127,351.90383911,-36.05382156,-6.32170677,-2.36245465,33.48740768,-10.9748621,406.80853271,-30.91773987,52.00015259,7.34258175
11.05999947,-36.68093872,7.38940907,351.66876221,-36.05551147,-6.12495613,-2.16671777,34.14894867,-11.66434002,406.31933594,-31.01383209,51.90102386,7.18000412
11.06999969,-34.91126633,7.72149372,351.46435547,-35.96057892,-6.22351265,-2.32827187,34.0454483,-11.14089298,406.32019043,-31.01383209,51.90102386,7.21249533
11.07999992,-36.68548584,7.82772541,350.79217529,-35.86733627,-6.12531853,-2.75973511,33.12804031,-11.20636082,406.33825684,-31.01383209,51.90102386,7.04887438
11.09000015,-36.04076767,7.46494055,349.77700806,-35.67916107,-6.12568092,-2.23142982,33.3830719,-11.0636797,406.23675537,-31.01383209,51.90102386,7.40255737
11.09999943,-35.55052185,7.66262245,351.04217529,-35.86733627,-6.12531853,-2.89259529,33.10995865,-11.03626442,406.22964478,-31.01383209,51.90102386,7.66543198
11.10999966,-35.92100906,7.99619102,350.81335449,-35.86733627,-6.12531853,-2.2664845,33.00627518,-11.25855255,407.17468262,-31.20326614,51.89855576,7.29662848
11.11999989,-36.06093979,7.57541466,350.89990234,-35.86733627,-6.12531853,-2.66355395,33.00593948,-11.28402805,407.28448486,-31.20168686,52.09620667,7.43819046
11.13000011,-37.45543289,8.0658865,351.35296631,-35.96057892,-6.22351265,-2.20500398,33.79586411,-11.4322319,407.77633667,-31.10559464,52.19533157,7.01214027
11.13999939,-35.32069778,7.28667831,351.48834229,-35.96057892,-6.22351265,-2.99536371,33.11679459,-12.23552418,407.36444092,-31.20168686,52.09620667,7.20735025
11.14999962,-36.68814087,7.48879051,351.27627563,-35.96057892,-6.22351265,-2.59709716,32.48904419,-11.78968716,407.38586426,-31.20168686,52.09620667,7.32119942
11.15999985,-37.44433594,8.00530529,350.68151855,-35.86733627,-6.12531853,-2.59902048,33.17829895,-10.90970898,407.19702148,-31.20168686,52.09620667,7.17253685
11.17000008,-35.91856766,7.72157717,350.36404419,-35.77240372,-6.22387505,-2.39490962,32.99830627,-11.89008999,407.33728027,-31.20168686,52.09620667,7.41304684
11.17999935,-35.9448967,7.32804775,349.83575439,-35.8687439,-6.3231411,-2.3681643,34.18387604,-11.52288723,407.23284912,-31.20168686,52.09620667,7.46895695
11.18999958,-37.30530167,8.35479927,349.60525513,-35.67916107,-6.12568092,-2.39458823,33.89929581,-11.6807127,407.73083496,-31.29561234,52.19379425,7.4995513
11.19999981,-35.65987015,7.67418957,348.85412598,-35.67971039,-5.92858696,-2.53041625,33.17892838,-10.32553387,408.25939941,-31.57886505,52.29084396,7.20305204
11.21000004,-36.28245163,7.0567565,348.7411499,-35.67971039,-5.92858696,-2.5956471,32.95497513,-10.42112541,407.76599121,-31.48335266,52.39090729,6.98033333
11.21999931,-36.44742203,7.41424179,347.8581543,-35.68112183,-6.12640953,-2.53461146,33.44689178,-11.44636822,409.38861084,-31.57897186,52.28891373,7.27105522
11.22999954,-36.77738571,7.68495655,347.7270813,-35.49153519,-5.92894554,-2.56023908,33.34491348,-11.1130724,408.84594727,-31.67279053,52.38843536,7.21046543
11.23999977,-36.55139923,7.6575799,346.79016113,-35.30335999,-5.92930794,-2.29959393,32.60726929,-11.68721104,409.24163818,-31.57738876,52.48656464,7.36270666
11.25,-36.67572403,7.0053463,346.19561768,-35.21012115,-5.83111382,-2.83615518,33.58716583,-11.24701595,409.82800293,-31.67062378,52.58515167,7.31055164
11.25999928,-37.28949356,7.67829609,344.93438721,-35.02194214,-5.83147621,-2.2372911,33.32389832,-11.10772324,410.34912109,-31.76455307,52.68274307,7.53261757
11.2699995,-36.92125702,8.50296116,344.53070068,-35.11828613,-5.93074226,-2.16552043,32.70058441,-10.86547184,411.49179077,-31.76465988,52.68080521,7.44262457
11.27999973,-36.6897049,6.76696301,345.75109863,-34.92815399,-5.93037605,-2.37650013,33.36613083,-12.02672863,411.84072876,-32.0479126,52.77785873,7.27322674
11.28999996,-36.53995132,6.96284437,345.57666016,-35.11942673,-5.93108559,-2.66729569,33.21530914,-11.924963,412.49505615,-32.14183807,52.87544632,7.15065908
11.30000019,-37.04573059,6.89698505,345.04382324,-35.02194214,-5.83147621,-2.5719378,33.99682617,-11.89864254,412.9901123,-32.04574585,52.97457504,7.61199188
11.30999947,-36.91382599,8.58109665,345.51498413,-35.11687469,-5.73291969,-2.92601514,33.52679062,-11.5236454,412.97631836,-32.04574585,52.97457504,7.38754416
11.31999969,-36.41908264,7.83846378,345.21533203,-35.02194214,-5.83147621,-2.72939706,33.36907959,-12.15324306,413.47399902,-32.13967896,53.07216644,7.17864323
11.32999992,-37.41271591,6.90208054,344.98416138,-35.02194214,-5.83147621,-2.46855235,33.10910416,-10.57971478,414.05303955,-32.04358673,53.17129135,7.60940599
11.34000015,-35.91984558,8.09260082,345.64990234,-34.92815399,-5.93037605,-2.39924836,33.38633347,-11.64571381,414.50836182,-31.94976807,53.07176971,7.57186031
11.34999943,-35.81806946,7.40808058,345.10113525,-34.83322144,-6.02893257,-2.7320137,34.02959824,-12.23689175,414.04644775,-32.04358673,53.17129135,7.38760757
11.35999966,-36.58117676,7.10594082,345.83221436,-34.92815399,-5.93037605,-2.57552075,33.63578415,-11.16953754,414.46417236,-32.13978577,53.07022858,7.23837376
11.36999989,-35.54751205,8.1867857,345.2288208,-34.83490753,-5.83218193,-2.53412533,33.37475204,-11.79279995,414.98925781,-32.04369354,53.1693573,7.34576511
11.38000011,-35.75376129,7.90450287,343.4564209,-34.74052429,-5.73364449,-2.59023547,33.91371536,-10.43570709,414.97372437,-32.04369354,53.1693573,7.56515455
11.38999939,-35.43995667,7.39599514,343.78030396,-34.55180359,-5.93110085,-2.57239008,33.99457932,-12.7470541,414.56439209,-32.13751221,53.26887894,7.45216513
11.39999962,-35.52060699,7.04729605,343.53588867,-34.74052429,-5.73364449,-2.56665754,33.74087143,-12.37274456,416.18051147,-32.04152679,53.36607742,7.60811472
11.40999985,-36.41100311,7.9218421,343.94821167,-34.64673615,-5.83254433,-2.42915559,34.02155304,-11.41409016,416.06268311,-32.04152679,53.36607742,7.47390747
11.42000008,-35.63564301,8.1855917,343.52587891,-34.5534935,-5.73434639,-2.16588354,33.87628937,-12.39014721,416.63244629,-32.13703918,53.2660141,7.51780701
11.42999935,-35.90052795,8.47785664,343.0015564,-34.45856094,-5.83290291,-2.72156954,33.16878891,-11.52175617,416.02380371,-32.04152679,53.36607742,7.34525108
